lap_distance_m,session_uid,session_time,frame_id,player_car_index,lap_num,total_distance_m,sector,lap_invalid,pit_status,speed_kph,throttle,brake,steer,gear,rpm,g_lat,g_long,pos_x,pos_z,lap_time_s,drs
2905.0,fastf1_2024_japan_q_VER,4266.516168343039,581,1,11,2905.0,2,0,0,83.45420857596618,0.36908417151932366,0.0,,3,6414.781895182638,,,-610.960984647962,92.36135521439915,88.197,8
2910.0,fastf1_2024_japan_q_VER,4266.7165349150055,582,1,11,2910.0,2,0,0,88.0304512657453,0.4476213770331405,0.0,,3,6747.143084260724,,,-615.860327748563,92.48658432187844,88.197,8
2915.0,fastf1_2024_japan_q_VER,4266.911471887178,583,1,11,2915.0,2,0,0,92.33679717943946,0.5153887548710314,0.0,,3,7135.285952866937,,,-620.4108925589161,92.60673594358879,88.197,8
2920.0,fastf1_2024_japan_q_VER,4267.0970350714415,584,1,11,2920.0,2,0,0,96.9758767860458,0.5896140285767327,0.0,,3,7607.544256819462,,,-626.0705696789759,92.69951753572091,88.197,8
2925.0,fastf1_2024_japan_q_VER,4267.277049676026,585,1,11,2925.0,2,0,0,99.68574514038883,0.6437149028077768,0.0,,3,8095.2246220302495,,,-626.1,92.7,88.197,8
2930.0,fastf1_2024_japan_q_VER,4267.441289727236,586,1,11,2930.0,2,0,0,106.59492468448913,0.709953860768083,0.0,,3,8913.414031754653,,,-628.0784774053467,92.7,88.197,8
2935.0,fastf1_2024_japan_q_VER,4267.597461587101,587,1,11,2935.0,2,0,0,113.37527663610493,0.7910275055327215,0.0,,3,9517.442933923488,,,-630.1773632627252,92.7,88.197,8
2940.0,fastf1_2024_japan_q_VER,4267.7450008430815,588,1,11,2940.0,2,0,0,119.17146169248598,0.8911434292338487,0.0,,3,9750.344188007164,,,-632.0742965539044,92.7,88.197,8
2945.0,fastf1_2024_japan_q_VER,4267.886294535611,589,1,11,2945.0,2,0,0,126.76399932329541,0.9659854508543385,0.0,,3,10197.479952630678,,,-635.5985450854339,92.65669091524276,88.197,8
2950.0,fastf1_2024_japan_q_VER,4268.017658682635,590,1,11,2950.0,2,0,0,134.8877245508981,1.0,0.0,,3,10694.697604790415,,,-639.5082335329341,92.6,88.197,8
2955.0,fastf1_2024_japan_q_VER,4268.140941528707,591,1,11,2955.0,2,0,0,140.61157097569568,1.0,0.0,,3,10878.7412821416,,,-641.0492691088411,92.6,88.197,8
2960.0,fastf1_2024_japan_q_VER,4268.263761863551,592,1,11,2960.0,2,0,0,146.42261647194593,1.0,0.0,,3,11085.175393047757,,,-642.5,92.6,88.197,8
2965.0,fastf1_2024_japan_q_VER,4268.3791520265395,593,1,11,2965.0,2,0,0,153.63450165873377,1.0,0.0,,3,11651.308380210601,,,-642.5,92.6,88.197,8
2970.0,fastf1_2024_japan_q_VER,4268.488155033971,594,1,11,2970.0,2,0,0,160.1507103150094,1.0,0.0,,3,11421.928968499062,,,-643.7452130945028,92.62964793082149,88.197,8
2975.0,fastf1_2024_japan_q_VER,4268.594040501192,595,1,11,2975.0,2,0,0,166.32736256948743,1.0,0.0,,3,10804.263743051259,,,-645.5982087708462,92.67376687549634,88.197,8
2980.0,fastf1_2024_japan_q_VER,4268.698934316008,596,1,11,2980.0,2,0,0,171.04835790018106,1.0,0.0,,3,10565.94802172227,,,-648.5346263253169,92.7,88.197,8
2985.0,fastf1_2024_japan_q_VER,4268.802373674684,597,1,11,2985.0,2,0,0,173.63434186708048,1.0,0.0,,4,10884.0240496509,,,-653.0600982673909,92.7,88.197,8
2990.0,fastf1_2024_japan_q_VER,4268.9033435237325,598,1,11,2990.0,2,0,0,176.15858809332266,1.0,0.0,,4,11001.096842316978,,,-657.8444891391796,92.74317176186645,88.197,8
2995.0,fastf1_2024_japan_q_VER,4269.003906677393,599,1,11,2995.0,2,0,0,178.67266693483515,1.0,0.0,,4,11085.067075623494,,,-662.6715205148835,92.79345333869671,88.197,8
3000.0,fastf1_2024_japan_q_VER,4269.096072727272,600,1,11,3000.0,2,0,0,182.12996212121223,1.0,0.0,,4,11229.435227272732,,,-665.7710227272728,92.83294696969696,88.197,8
3005.0,fastf1_2024_japan_q_VER,4269.186981818182,601,1,11,3005.0,2,0,0,185.72844696969707,1.0,0.0,,4,11382.844318181822,,,-668.6119318181818,92.87082575757576,88.197,8
3010.0,fastf1_2024_japan_q_VER,4269.277890909091,602,1,11,3010.0,2,0,0,189.3269318181819,1.0,0.0,,4,11536.253409090912,,,-671.4528409090909,92.90870454545454,88.197,8
3015.0,fastf1_2024_japan_q_VER,4269.3688,603,1,11,3015.0,2,0,0,192.92541666666673,1.0,0.0,,4,11689.662500000002,,,-674.29375,92.94658333333334,88.197,8
3020.0,fastf1_2024_japan_q_VER,4269.459709090909,604,1,11,3020.0,2,0,0,196.52390151515158,1.0,0.0,,4,11843.071590909094,,,-677.134659090909,92.98446212121212,88.197,8
3025.0,fastf1_2024_japan_q_VER,4269.548786053999,605,1,11,3025.0,2,0,0,199.51042657496163,1.0,0.0,,4,11672.099656105942,,,-678.3,93.0,88.197,8
3030.0,fastf1_2024_japan_q_VER,4269.636588790518,606,1,11,3030.0,2,0,0,202.07133972342143,1.0,0.0,,5,11275.523962830166,,,-678.3,93.0,88.197,8
3035.0,fastf1_2024_japan_q_VER,4269.7243915270365,607,1,11,3035.0,2,0,0,204.63225287188124,1.0,0.0,,5,10878.948269554388,,,-678.3,93.0,88.197,8
3040.0,fastf1_2024_japan_q_VER,4269.807069090909,608,1,11,3040.0,2,0,0,207.91954545454556,1.0,0.0,,5,10927.298272727276,,,-680.3242181818182,93.03892727272728,88.197,8
3045.0,fastf1_2024_japan_q_VER,4269.8888872727275,609,1,11,3045.0,2,0,0,211.32863636363646,1.0,0.0,,5,11050.252818181822,,,-682.6878545454546,93.08438181818182,88.197,8
3050.0,fastf1_2024_japan_q_VER,4269.970705454545,610,1,11,3050.0,2,0,0,214.73772727272737,1.0,0.0,,5,11173.207363636368,,,-685.051490909091,93.12983636363637,88.197,8
3055.0,fastf1_2024_japan_q_VER,4270.052523636364,611,1,11,3055.0,2,0,0,218.14681818181828,1.0,0.0,,5,11296.161909090913,,,-687.4151272727274,93.17529090909092,88.197,8
3060.0,fastf1_2024_japan_q_VER,4270.133841113951,612,1,11,3060.0,2,0,0,220.46051392439125,1.0,0.0,,5,11402.604197497649,,,-690.1275931656129,93.2,88.197,8
3065.0,fastf1_2024_japan_q_VER,4270.214562222522,613,1,11,3065.0,2,0,0,221.4695277815149,1.0,0.0,,5,11489.37938921028,,,-693.2555361226962,93.2,88.197,8
3070.0,fastf1_2024_japan_q_VER,4270.295283331091,614,1,11,3070.0,2,0,0,222.47854163863855,1.0,0.0,,5,11576.154580922914,,,-696.3834790797795,93.2,88.197,8
3075.0,fastf1_2024_japan_q_VER,4270.373853527475,615,1,11,3075.0,2,0,0,224.08885422083557,1.0,0.0,,5,11542.686254116827,,,-700.0101924076964,93.2251274050962,88.197,8
3080.0,fastf1_2024_japan_q_VER,4270.45012324493,616,1,11,3080.0,2,0,0,226.34227769110768,1.0,0.0,,5,11380.613104524178,,,-704.1703588143527,93.27712948517942,88.197,8
3085.0,fastf1_2024_japan_q_VER,4270.526392962385,617,1,11,3085.0,2,0,0,228.59570116137982,1.0,0.0,,5,11218.539954931528,,,-708.3305252210089,93.32913156526261,88.197,8
3090.0,fastf1_2024_japan_q_VER,4270.602662679841,618,1,11,3090.0,2,0,0,230.84912463165193,1.0,0.0,,6,11056.46680533888,,,-712.4906916276651,93.38113364534581,88.197,8
3095.0,fastf1_2024_japan_q_VER,4270.678932397296,619,1,11,3095.0,2,0,0,233.10254810192407,1.0,0.0,,6,10894.393655746231,,,-716.6508580343213,93.43313572542901,88.197,8
3100.0,fastf1_2024_japan_q_VER,4270.755202114751,620,1,11,3100.0,2,0,0,235.35597157219618,1.0,0.0,,6,10732.320506153581,,,-720.8110244409776,93.48513780551222,88.197,8
3105.0,fastf1_2024_japan_q_VER,4270.831472304319,621,1,11,3105.0,2,0,0,236.0,1.0,0.0,,6,10686.0,,,-725.7790161121173,93.53404519019925,88.197,8
3110.0,fastf1_2024_japan_q_VER,4270.907742682811,622,1,11,3110.0,2,0,0,236.0,1.0,0.0,,6,10686.0,,,-731.0702736199827,93.58171417675659,88.197,8
3115.0,fastf1_2024_japan_q_VER,4270.983231155778,623,1,11,3115.0,2,0,0,236.92462311557784,1.0,0.0,,6,10748.412060301505,,,-733.1,93.6,88.197,8
3120.0,fastf1_2024_japan_q_VER,4271.058233030825,624,1,11,3120.0,2,0,0,238.42466061651535,1.0,0.0,,6,10849.664591614786,,,-733.1,93.6,88.197,8
3125.0,fastf1_2024_japan_q_VER,4271.133234905872,625,1,11,3125.0,2,0,0,239.92469811745286,1.0,0.0,,6,10950.91712292807,,,-733.1,93.6,88.197,8
3130.0,fastf1_2024_japan_q_VER,4271.206780512443,626,1,11,3130.0,2,0,0,242.1806410138672,1.0,0.0,,6,11030.577922674258,,,-738.7696666360547,93.64361282027734,88.197,8
3135.0,fastf1_2024_japan_q_VER,4271.280249150518,627,1,11,3135.0,2,0,0,244.4765359537148,1.0,0.0,,6,11109.097529617045,,,-744.7389934796585,93.6895307190743,88.197,8
3140.0,fastf1_2024_japan_q_VER,4271.353257970486,628,1,11,3140.0,2,0,0,245.70322463108036,1.0,0.0,,6,11127.0,,,-753.2025687739116,93.77032246310804,88.197,8
3145.0,fastf1_2024_japan_q_VER,4271.426130989252,629,1,11,3145.0,2,0,0,246.61413736564037,1.0,0.0,,6,11127.0,,,-762.4027873929679,93.86141373656405,88.197,8
3150.0,fastf1_2024_japan_q_VER,4271.498836327346,630,1,11,3150.0,2,0,0,247.17431803060546,1.0,0.0,,6,11145.652029274785,,,-766.3,93.9,88.197,8
3155.0,fastf1_2024_japan_q_VER,4271.571418435856,631,1,11,3155.0,2,0,0,247.4767434827315,1.0,0.0,,6,11178.011552652271,,,-766.3,93.9,88.197,8
3160.0,fastf1_2024_japan_q_VER,4271.644000544366,632,1,11,3160.0,2,0,0,247.77916893485758,1.0,0.0,,6,11210.37107602976,,,-766.3,93.9,88.197,8
3165.0,fastf1_2024_japan_q_VER,4271.716044425817,633,1,11,3165.0,2,0,0,248.41659681475278,1.0,0.0,,6,11244.41492036882,,,-768.311567476949,93.9119027661358,88.197,8
3170.0,fastf1_2024_japan_q_VER,4271.786631623065,634,1,11,3170.0,2,0,0,249.96069175453303,1.0,0.0,,6,11283.017293863326,,,-775.7673401861738,93.95601976441523,88.197,8
3175.0,fastf1_2024_japan_q_VER,4271.857218820312,635,1,11,3175.0,2,0,0,251.5047866943133,1.0,0.0,,6,11321.619667357832,,,-783.2231128953986,94.00013676269467,88.197,8
3180.0,fastf1_2024_japan_q_VER,4271.927806017558,636,1,11,3180.0,2,0,0,253.0488816340936,1.0,0.0,,6,11360.222040852339,,,-790.6788856046232,94.0442537609741,88.197,8
3185.0,fastf1_2024_japan_q_VER,4271.998393214805,637,1,11,3185.0,2,0,0,254.59297657387384,1.0,0.0,,6,11398.824414346846,,,-798.134658313848,94.08837075925354,88.197,8
3190.0,fastf1_2024_japan_q_VER,4272.068180182258,638,1,11,3190.0,2,0,0,255.8494636059522,1.0,0.0,,6,11434.271542277078,,,-805.2817279963085,94.07876340985119,88.197,8
3195.0,fastf1_2024_japan_q_VER,4272.137680701349,639,1,11,3195.0,2,0,0,257.00299919252507,1.0,0.0,,6,11468.589225977621,,,-812.318295074403,94.04992502018688,88.197,8
3200.0,fastf1_2024_japan_q_VER,4272.20718122044,640,1,11,3200.0,2,0,0,258.1565347790979,1.0,0.0,,6,11502.906909678164,,,-819.3548621524974,94.02108663052255,88.197,8
3205.0,fastf1_2024_japan_q_VER,4272.276680936827,641,1,11,3205.0,2,0,0,259.0,1.0,0.0,,6,11543.31836819793,,,-824.5,94.0,88.197,8
3210.0,fastf1_2024_japan_q_VER,4272.346178469664,642,1,11,3210.0,2,0,0,259.0,1.0,0.0,,6,11600.306345124747,,,-824.5,94.0,88.197,8
3215.0,fastf1_2024_japan_q_VER,4272.415676002502,643,1,11,3215.0,2,0,0,259.0,1.0,0.0,,6,11657.294322051566,,,-824.5,94.0,88.197,8
3220.0,fastf1_2024_japan_q_VER,4272.484862302483,644,1,11,3220.0,2,0,0,259.28781038374717,1.0,0.0,,6,11584.550790067722,,,-826.6297968397291,93.9520316027088,88.197,8
3225.0,fastf1_2024_japan_q_VER,4272.55356384336,645,1,11,3225.0,2,0,0,260.0238983217195,1.0,0.0,,6,11309.744626558051,,,-832.0768475807243,93.82935027971341,88.197,8
3230.0,fastf1_2024_japan_q_VER,4272.622265384238,646,1,11,3230.0,2,0,0,260.75998625969186,1.0,0.0,,6,11034.93846304838,,,-837.5238983217197,93.70666895671803,88.197,8
3235.0,fastf1_2024_japan_q_VER,4272.690966925115,647,1,11,3235.0,2,0,0,261.4960741976642,1.0,0.0,,6,10760.132299538709,,,-842.9709490627149,93.58398763372264,88.197,8
3240.0,fastf1_2024_japan_q_VER,4272.759262580055,648,1,11,3240.0,2,0,0,262.3796889295517,1.0,0.0,,6,10580.42909423605,,,-848.9401646843553,93.43924977127172,88.197,8
3245.0,fastf1_2024_japan_q_VER,4272.826677228295,649,1,11,3245.0,2,0,0,263.58352193383735,1.0,0.0,,6,10607.15418693119,,,-856.0427794096405,93.24663649058603,88.197,8
3250.0,fastf1_2024_japan_q_VER,4272.894091876535,650,1,11,3250.0,2,0,0,264.787354938123,1.0,0.0,,7,10633.879279626331,,,-863.1453941349257,93.05402320990032,88.197,8
3255.0,fastf1_2024_japan_q_VER,4272.961506524775,651,1,11,3255.0,2,0,0,265.9911879424086,1.0,0.0,,7,10660.604372321472,,,-870.2480088602109,92.86140992921462,88.197,8
3260.0,fastf1_2024_japan_q_VER,4273.028760544669,652,1,11,3260.0,2,0,0,267.1793424111591,1.0,0.0,,7,10687.349053470607,,,-876.8052806376619,92.67758219860512,88.197,8
3265.0,fastf1_2024_japan_q_VER,4273.095183659913,653,1,11,3265.0,2,0,0,268.28639433189414,1.0,0.0,,7,10714.195062548433,,,-880.5415808701429,92.53920070851323,88.197,8
3270.0,fastf1_2024_japan_q_VER,4273.161606775157,654,1,11,3270.0,2,0,0,269.39344625262925,1.0,0.0,,7,10741.04107162626,,,-884.2778811026238,92.40081921842135,88.197,8
3275.0,fastf1_2024_japan_q_VER,4273.228029890402,655,1,11,3275.0,2,0,0,270.50049817336435,1.0,0.0,,7,10767.887080704086,,,-888.0141813351047,92.26243772832946,88.197,8
3280.0,fastf1_2024_japan_q_VER,4273.294182627328,656,1,11,3280.0,2,0,0,271.45228284160214,1.0,0.0,,7,10786.784242624031,,,-889.7,92.2,88.197,8
3285.0,fastf1_2024_japan_q_VER,4273.36011307071,657,1,11,3285.0,2,0,0,272.27641338388,1.0,0.0,,7,10799.146200758201,,,-889.7,92.2,88.197,8
3290.0,fastf1_2024_japan_q_VER,4273.425956521739,658,1,11,3290.0,2,0,0,273.09945652173917,1.0,0.0,,7,10814.01141304348,,,-890.3464673913045,92.16684782608695,88.197,8
3295.0,fastf1_2024_japan_q_VER,4273.491173913043,659,1,11,3295.0,2,0,0,273.9146739130435,1.0,0.0,,7,10846.891847826088,,,-895.6453804347827,91.89510869565217,88.197,8
3300.0,fastf1_2024_japan_q_VER,4273.556391304348,660,1,11,3300.0,2,0,0,274.72989130434786,1.0,0.0,,7,10879.772282608696,,,-900.944293478261,91.62336956521739,88.197,8
3305.0,fastf1_2024_japan_q_VER,4273.621608695653,661,1,11,3305.0,2,0,0,275.5451086956522,1.0,0.0,,7,10912.652717391305,,,-906.2432065217392,91.3516304347826,88.197,8
3310.0,fastf1_2024_japan_q_VER,4273.68661921977,662,1,11,3310.0,2,0,0,276.2384934980845,1.0,0.0,,7,10950.914207090056,,,-911.8711271785464,91.06882857605352,88.197,8
3315.0,fastf1_2024_japan_q_VER,4273.751368585767,663,1,11,3315.0,2,0,0,276.7780715480494,1.0,0.0,,7,10995.968974262129,,,-917.9144013381537,90.7720606485728,88.197,8
3320.0,fastf1_2024_japan_q_VER,4273.816117951762,664,1,11,3320.0,2,0,0,277.3176495980144,1.0,0.0,,7,11041.0237414342,,,-923.9576754977609,90.4752927210921,88.197,8
3325.0,fastf1_2024_japan_q_VER,4273.880867317757,665,1,11,3325.0,2,0,0,277.8572276479793,1.0,0.0,,7,11086.078508606271,,,-930.0009496573681,90.17852479361139,88.197,8
3330.0,fastf1_2024_japan_q_VER,4273.9451073799155,666,1,11,3330.0,2,0,0,278.39365498536864,1.0,0.0,,7,11103.773606452074,,,-934.132513739205,89.99502533723502,88.197,8
3335.0,fastf1_2024_japan_q_VER,4274.00916419242,667,1,11,3335.0,2,0,0,278.9289486831775,1.0,0.0,,7,11111.624580686605,,,-937.5762365284421,89.85228035115266,88.197,8
3340.0,fastf1_2024_japan_q_VER,4274.073221004925,668,1,11,3340.0,2,0,0,279.4642423809864,1.0,0.0,,7,11119.475554921133,,,-941.0199593176791,89.7095353650703,88.197,8
3345.0,fastf1_2024_japan_q_VER,4274.137277817429,669,1,11,3345.0,2,0,0,279.99953607879524,1.0,0.0,,7,11127.326529155664,,,-944.4636821069162,89.56679037898793,88.197,8
3350.0,fastf1_2024_japan_q_VER,4274.201334629934,670,1,11,3350.0,2,0,0,280.5348297766041,1.0,0.0,,7,11135.177503390194,,,-947.9074048961531,89.42404539290557,88.197,8
3355.0,fastf1_2024_japan_q_VER,4274.2653026999615,671,1,11,3355.0,2,0,0,281.0622702497148,1.0,0.0,,7,11144.511566738498,,,-951.912929395361,89.28547027506654,88.197,8
3360.0,fastf1_2024_japan_q_VER,4274.328682088984,672,1,11,3360.0,2,0,0,281.537615667385,1.0,0.0,,7,11163.68383191786,,,-959.6452148561291,89.17455634427684,88.197,8
3365.0,fastf1_2024_japan_q_VER,4274.392061478007,673,1,11,3365.0,2,0,0,282.01296108505517,1.0,0.0,,7,11182.856097097225,,,-967.3775003168972,89.06364241348713,88.197,8
3370.0,fastf1_2024_japan_q_VER,4274.45544086703,674,1,11,3370.0,2,0,0,282.4883065027253,1.0,0.0,,7,11202.02836227659,,,-975.1097857776654,88.95272848269742,88.197,8
3375.0,fastf1_2024_japan_q_VER,4274.518820256053,675,1,11,3375.0,2,0,0,282.9636519203955,1.0,0.0,,7,11221.200627455952,,,-982.8420712384335,88.84181455190772,88.197,8
3380.0,fastf1_2024_japan_q_VER,4274.582199645076,676,1,11,3380.0,2,0,0,283.4389973380657,1.0,0.0,,7,11240.372892635316,,,-990.5743566992018,88.73090062111801,88.197,8
3385.0,fastf1_2024_japan_q_VER,4274.645579034098,677,1,11,3385.0,2,0,0,283.91434275573585,1.0,0.0,,7,11259.545157814679,,,-998.3066421599699,88.61998669032829,88.197,8
3390.0,fastf1_2024_japan_q_VER,4274.708598690836,678,1,11,3390.0,2,0,0,284.5159869083585,1.0,0.0,,7,11279.253587613293,,,-999.7,88.6,88.197,8
3395.0,fastf1_2024_japan_q_VER,4274.771539274924,679,1,11,3395.0,2,0,0,285.1453927492447,1.0,0.0,,7,11299.079871601209,,,-999.7,88.6,88.197,8
3400.0,fastf1_2024_japan_q_VER,4274.834479859013,680,1,11,3400.0,2,0,0,285.7747985901309,1.0,0.0,,7,11318.906155589124,,,-999.7,88.6,88.197,8
3405.0,fastf1_2024_japan_q_VER,4274.897277351916,681,1,11,3405.0,2,0,0,286.11188153310104,1.0,0.0,,7,11335.73369337979,,,-1003.2690209059232,88.64475261324041,88.197,8
3410.0,fastf1_2024_japan_q_VER,4274.959995121951,682,1,11,3410.0,2,0,0,286.2860975609756,1.0,0.0,,7,11350.890487804878,,,-1008.8265121951217,88.71443902439023,88.197,8
3415.0,fastf1_2024_japan_q_VER,4275.022712891986,683,1,11,3415.0,2,0,0,286.46031358885017,1.0,0.0,,7,11366.047282229965,,,-1014.3840034843204,88.78412543554006,88.197,8
3420.0,fastf1_2024_japan_q_VER,4275.08543066202,684,1,11,3420.0,2,0,0,286.63452961672476,1.0,0.0,,7,11381.204076655053,,,-1019.941494773519,88.8538118466899,88.197,8
3425.0,fastf1_2024_japan_q_VER,4275.148148432056,685,1,11,3425.0,2,0,0,286.8087456445993,1.0,0.0,,7,11396.36087108014,,,-1025.4989860627177,88.92349825783973,88.197,8
3430.0,fastf1_2024_japan_q_VER,4275.21086620209,686,1,11,3430.0,2,0,0,286.9829616724739,1.0,0.0,,7,11411.517665505226,,,-1031.0564773519163,88.99318466898954,88.197,8
3435.0,fastf1_2024_japan_q_VER,4275.273191415373,687,1,11,3435.0,2,0,0,287.46826179477864,1.0,0.0,,7,11414.873047179115,,,-1034.5032231276275,89.09365235895572,88.197,8
3440.0,fastf1_2024_japan_q_VER,4275.335474074843,688,1,11,3440.0,2,0,0,287.98728395702494,1.0,0.0,,7,11416.9491358281,,,-1037.7211605335547,89.197456791405,88.197,8
3445.0,fastf1_2024_japan_q_VER,4275.397756734313,689,1,11,3445.0,2,0,0,288.5063061192713,1.0,0.0,,7,11419.025224477085,,,-1040.939097939482,89.30126122385427,88.197,8
3450.0,fastf1_2024_japan_q_VER,4275.460028905834,690,1,11,3450.0,2,0,0,289.010817520837,1.0,0.0,,7,11421.194715375066,,,-1044.302890583437,89.41298102500444,88.197,8
3455.0,fastf1_2024_japan_q_VER,4275.522096648342,691,1,11,3455.0,2,0,0,289.23248802979253,1.0,0.0,,7,11425.184784536266,,,-1050.5096648341905,89.67898563575103,88.197,8
3460.0,fastf1_2024_japan_q_VER,4275.58416439085,692,1,11,3460.0,2,0,0,289.454158538748,1.0,0.0,,7,11429.174853697465,,,-1056.7164390849443,89.94499024649761,88.197,8
3465.0,fastf1_2024_japan_q_VER,4275.646232133357,693,1,11,3465.0,2,0,0,289.6758290477035,1.0,0.0,,7,11433.164922858663,,,-1062.923213335698,90.2109948572442,88.197,8
3470.0,fastf1_2024_japan_q_VER,4275.708299875864,694,1,11,3470.0,2,0,0,289.897499556659,1.0,0.0,,7,11437.154992019861,,,-1069.1299875864515,90.47699946799078,88.197,8
3475.0,fastf1_2024_japan_q_VER,4275.7703692826935,695,1,11,3475.0,2,0,0,290.0,1.0,0.0,,7,11441.711254218877,,,-1073.2930597043876,90.67299530589285,88.197,8
3480.0,fastf1_2024_japan_q_VER,4275.832440121038,696,1,11,3480.0,2,0,0,290.0,1.0,0.0,,7,11446.754509834349,,,-1075.6983046902278,90.80877526477092,88.197,8
3485.0,fastf1_2024_japan_q_VER,4275.894510959382,697,1,11,3485.0,2,0,0,290.0,1.0,0.0,,7,11451.797765449819,,,-1078.1035496760678,90.94455522364899,88.197,8
3490.0,fastf1_2024_japan_q_VER,4275.956581797726,698,1,11,3490.0,2,0,0,290.0,1.0,0.0,,7,11456.841021065291,,,-1080.508794661908,91.08033518252705,88.197,8
3495.0,fastf1_2024_japan_q_VER,4276.01865263607,699,1,11,3495.0,2,0,0,290.0,1.0,0.0,,7,11461.884276680761,,,-1082.914039647748,91.21611514140513,88.197,8
3500.0,fastf1_2024_japan_q_VER,4276.080640540779,700,1,11,3500.0,2,0,0,290.08443050278345,1.0,0.0,,7,11466.773040558452,,,-1086.122382256782,91.3591013519484,88.197,8
3505.0,fastf1_2024_japan_q_VER,4276.142494388972,701,1,11,3505.0,2,0,0,290.30533710347265,1.0,0.0,,7,11471.412079172926,,,-1090.628876910842,91.51373597243085,88.197,8
3510.0,fastf1_2024_japan_q_VER,4276.2043482371655,702,1,11,3510.0,2,0,0,290.52624370416186,1.0,0.0,,7,11476.0511177874,,,-1095.1353715649025,91.66837059291332,88.197,8
3515.0,fastf1_2024_japan_q_VER,4276.266202085359,703,1,11,3515.0,2,0,0,290.7471503048511,1.0,0.0,,7,11480.690156401874,,,-1099.6418662189626,91.82300521339577,88.197,8
3520.0,fastf1_2024_japan_q_VER,4276.328055933552,704,1,11,3520.0,2,0,0,290.9680569055403,1.0,0.0,,7,11485.329195016348,,,-1104.148360873023,91.97763983387824,88.197,8
3525.0,fastf1_2024_japan_q_VER,4276.389551067425,705,1,11,3525.0,2,0,0,291.3284441714022,1.0,0.0,,7,11506.36353862694,,,-1106.3272653970205,92.04926662571033,88.197,8
3530.0,fastf1_2024_japan_q_VER,4276.450985562894,706,1,11,3530.0,2,0,0,291.7124097680848,1.0,0.0,,7,11530.169405621256,,,-1108.1127054215942,92.10686146521272,88.197,8
3535.0,fastf1_2024_japan_q_VER,4276.512420058363,707,1,11,3535.0,2,0,0,292.0963753647673,1.0,0.0,,7,11553.975272615575,,,-1109.898145446168,92.1644563047151,88.197,8
3540.0,fastf1_2024_japan_q_VER,4276.5738545538325,708,1,11,3540.0,2,0,0,292.4803409614499,1.0,0.0,,7,11577.781139609891,,,-1111.6835854707417,92.22205114421747,88.197,8
3545.0,fastf1_2024_japan_q_VER,4276.635289049302,709,1,11,3545.0,2,0,0,292.8643065581324,1.0,0.0,,7,11601.58700660421,,,-1113.4690254953157,92.27964598371986,88.197,8
3550.0,fastf1_2024_japan_q_VER,4276.6968590991155,710,1,11,3550.0,2,0,0,292.8576460745894,1.0,0.0,,7,11599.892871295848,,,-1116.0929549557484,92.37117696270529,88.197,8
3555.0,fastf1_2024_japan_q_VER,4276.758503236318,711,1,11,3555.0,2,0,0,292.63748844172426,1.0,0.0,,7,11584.261679362424,,,-1119.17516181586,92.48125577913787,88.197,8
3560.0,fastf1_2024_japan_q_VER,4276.82014737352,712,1,11,3560.0,2,0,0,292.41733080885916,1.0,0.0,,7,11568.630487429,,,-1122.257368675972,92.59133459557043,88.197,8
3565.0,fastf1_2024_japan_q_VER,4276.881791510722,713,1,11,3565.0,2,0,0,292.197173175994,1.0,0.0,,7,11552.999295495574,,,-1125.3395755360837,92.70141341200299,88.197,8
3570.0,fastf1_2024_japan_q_VER,4276.94341356432,714,1,11,3570.0,2,0,0,292.0320678215997,1.0,0.0,,7,11542.431256911168,,,-1128.2859933652783,92.80641356431994,88.197,8
3575.0,fastf1_2024_japan_q_VER,4277.004846172748,715,1,11,3575.0,2,0,0,292.3392308637425,1.0,0.0,,7,11575.297702420445,,,-1130.0675390097063,92.8678461727485,88.197,8
3580.0,fastf1_2024_japan_q_VER,4277.066278781177,716,1,11,3580.0,2,0,0,292.64639390588525,1.0,0.0,,7,11608.164147929721,,,-1131.8490846541345,92.92927878117705,88.197,8
3585.0,fastf1_2024_japan_q_VER,4277.127711389605,717,1,11,3585.0,2,0,0,292.953556948028,1.0,0.0,,7,11641.030593438998,,,-1133.6306302985627,92.99071138960561,88.197,8
3590.0,fastf1_2024_japan_q_VER,4277.188967346939,718,1,11,3590.0,2,0,0,293.2165306122449,1.0,0.0,,7,11644.917346938775,,,-1136.368448979592,93.10826530612245,88.197,8
3595.0,fastf1_2024_japan_q_VER,4277.250191836734,719,1,11,3595.0,2,0,0,293.47163265306125,1.0,0.0,,7,11643.641836734694,,,-1139.276612244898,93.23581632653061,88.197,8
3600.0,fastf1_2024_japan_q_VER,4277.311416326531,720,1,11,3600.0,2,0,0,293.7267346938775,1.0,0.0,,7,11642.366326530613,,,-1142.184775510204,93.36336734693877,88.197,8
3605.0,fastf1_2024_japan_q_VER,4277.372640816327,721,1,11,3605.0,2,0,0,293.98183673469384,1.0,0.0,,7,11641.09081632653,,,-1145.09293877551,93.49091836734694,88.197,8
3610.0,fastf1_2024_japan_q_VER,4277.433865306123,722,1,11,3610.0,2,0,0,294.0,1.0,0.0,,7,11644.791020408164,,,-1147.4640408163264,93.57897959183673,88.197,8
3615.0,fastf1_2024_japan_q_VER,4277.495089795919,723,1,11,3615.0,2,0,0,294.0,1.0,0.0,,7,11648.872653061224,,,-1149.7939727891155,93.66401360544218,88.197,8
