session_uid,session_time,frame_id,player_car_index,lap_num,lap_distance_m,total_distance_m,sector,lap_invalid,pit_status,speed_kph,throttle,brake,steer,gear,rpm,g_lat,g_long,pos_x,pos_z,lap_packet_seen,lap_join_status,lap_context_age_s,lap_packet_frame_id,lap_player_index,lap_parser_version,lap_parse_valid,lap_join_defaulted
17533153590716904811,4228.000226347417,100,0,11,500.0,500.0,1,0,0,321.5967764475707,1.0,0.0,0.001326,8,11387.596636698188,0.164115,0.094585,493.1113243583174,60.38225648670052,1,reference,0.0,100,0,fastf1_compatible_v1,1,0
17533153590716904811,4228.056126100526,101,0,11,505.0,505.0,1,0,0,321.82969208552663,1.0,0.0,0.001782,8,11373.388782782877,0.220839,0.076213,496.628350491452,60.219215540131366,1,reference,0.0,101,0,fastf1_compatible_v1,1,0
17533153590716904811,4228.112026833631,102,0,11,510.0,510.0,1,0,0,322.0,1.0,0.0,0.00151,8,11364.803220035776,0.187284,0.052647,500.52236135957065,60.04740608228981,1,reference,0.0,102,0,fastf1_compatible_v1,1,0
17533153590716904811,4228.167930232557,103,0,11,515.0,515.0,1,0,0,322.0,1.0,0.0,0.000968,8,11371.511627906975,0.120115,0.029058,505.4418604651162,59.85174418604651,1,reference,0.0,103,0,fastf1_compatible_v1,1,0
17533153590716904811,4228.223833631484,104,0,11,520.0,520.0,1,0,0,322.0,1.0,0.0,0.000248,8,11378.220035778177,0.030736,0.00863,510.3613595706619,59.65608228980322,1,reference,0.0,104,0,fastf1_compatible_v1,1,0
17533153590716904811,4228.279737030411,105,0,11,525.0,525.0,1,0,0,322.0,1.0,0.0,-0.000415,8,11384.928443649374,-0.051525,0.0,515.2808586762075,59.46042039355993,1,reference,0.0,105,0,fastf1_compatible_v1,1,0
17533153590716904811,4228.335637909349,106,0,11,530.0,530.0,1,0,0,322.0,1.0,0.0,-0.000629,8,11393.60064284716,-0.078111,0.0,519.8427353612522,59.27120696883589,1,reference,0.0,106,0,fastf1_compatible_v1,1,0
17533153590716904811,4228.391537662458,107,0,11,535.0,535.0,1,0,0,322.0,1.0,0.0,-0.000317,8,11403.150184003354,-0.039296,0.00468,524.2448409186193,59.08487445847114,1,reference,0.0,107,0,fastf1_compatible_v1,1,0
17533153590716904811,4228.447437415568,108,0,11,540.0,540.0,1,0,0,322.0,1.0,0.0,0.000279,8,11412.699725159548,0.034682,0.021128,528.6469464759864,58.8985419481064,1,reference,0.0,108,0,fastf1_compatible_v1,1,0
17533153590716904811,4228.503337168678,109,0,11,545.0,545.0,1,0,0,322.0,1.0,0.0,0.000759,8,11422.24926631574,0.094233,0.04467,533.0490520333536,58.71220943774165,1,reference,0.0,109,0,fastf1_compatible_v1,1,0
